STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,SOCIO_ECON_STATUS,Socio-economic status,DEATH_CAUSE,Cause of death,CALC_METHODOLOGY,Calculation methodology,GESTATION_THRESHOLD,Gestation period threshold,HEALTH_STATUS,Health status,DISEASE,Disease,CANCER_SITE,Cancer site,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,SWE,Sweden,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,255.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,SWE,Sweden,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,_T,Total,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,246,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,NLD,Netherlands,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2000,,488,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,NLD,Netherlands,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2001,,466.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,NLD,Netherlands,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2002,,460.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,NLD,Netherlands,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,446.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,NLD,Netherlands,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,258.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,NLD,Netherlands,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,261.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,NLD,Netherlands,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,249.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,NLD,Netherlands,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,240,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,NLD,Netherlands,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,220.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ARG,Argentina,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2000,,423.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ARG,Argentina,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2001,,423.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ARG,Argentina,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,295.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ARG,Argentina,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,283.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ARG,Argentina,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,271.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ARG,Argentina,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,277.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ARG,Argentina,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2002,,402.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ARG,Argentina,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,392,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ARG,Argentina,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,361.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ARG,Argentina,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,344.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ARG,Argentina,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,333.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ARG,Argentina,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,344,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ARG,Argentina,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,314.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ARG,Argentina,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,300.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ARG,Argentina,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,319.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ARG,Argentina,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,310.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ARG,Argentina,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,256.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ARG,Argentina,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,286.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ARG,Argentina,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,267.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ARG,Argentina,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,255.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ARG,Argentina,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,F,Female,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,246.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ISR,Israel,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,189.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ISR,Israel,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,188.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ISR,Israel,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2000,,383.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ISR,Israel,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2001,,368.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ISR,Israel,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2002,,352.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ISR,Israel,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2003,,344.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ISR,Israel,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2004,,324.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ISR,Israel,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,310.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ISR,Israel,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,289.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ISR,Israel,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,301,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ISR,Israel,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,261.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ISR,Israel,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,239.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ISR,Israel,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,240.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ISR,Israel,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2011,,233.6,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ISR,Israel,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2012,,224.5,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ISR,Israel,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2013,,214.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ISR,Israel,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2014,,210.2,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ISR,Israel,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2015,,216.8,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ISR,Israel,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2016,,202.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ISR,Israel,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,206.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,ISR,Israel,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,188.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,KOR,Korea,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2005,,300.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,KOR,Korea,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2006,,289.3,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,KOR,Korea,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2017,,181.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,KOR,Korea,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2018,,175.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,KOR,Korea,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2019,,162,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,KOR,Korea,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2020,,152.9,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,KOR,Korea,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2007,,287.4,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,KOR,Korea,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2008,,265.7,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,KOR,Korea,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2009,,247.1,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_STAT@DF_COM(1.0),Causes of mortality,I,KOR,Korea,A,Annual,CSEM,Mortality,DT_10P5HB,Deaths per 100 000 inhabitants,_T,Total,M,Male,_Z,Not applicable,CICDCIRC,Diseases of the circulatory system,STANDARD,Standardised rate,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,_Z,Not applicable,2010,,244.1,,,,,,,,,,,
